season,vq1,vq1a,vq1b,vq1c,vq1d,vq1e,vq2,vq2a_1,vq2a_2,vq2a_3,vq2a_4,vq2a_5,vq17,vq17a_1,vq17a_2,vq17a_3,vq17a_4,vq17a_5,vq17a_6,vq17a_7,vq17a_8,vq17a_9,vq17a_10,vq17a_11,vq17a_12,vq17a_13,vq17a1_1,vq17a1_2,vq17a1_3,vq17a2_1,vq17a2_2,vq17a2_3,vq17a2_4,vq17a3_1,vq17a3_2,vq17a3_3,vq17a3_4,vq17a4_1,vq17a4_2,vq17a4_3,vq17a4_4,vq17a5_1,vq17a5_2,vq17a5_3,vq17a6_1,vq17a6_2,vq17a6_3,vq17a6_4,vq17a6_5,vq17a7_1,vq17a7_2,vq17a7_3,vq17a8_1,vq17a8_2,vq17a8_3,vq17a8_4,vq17a8_5,vq17a9_1,vq17a9_2,vq17a9_3,vq17a10_1,vq17a10_2,vq17a11_1,vq17a11_2,vq17a11_3,vq17a11_4,vq17a12_1,vq17a12_2,vq17a13_1,vq17a13_2,vq18,vq18a_1,vq18a_2,vq18a_3,vq18a_4,vq18a_5,vq18b_1,vq18b_2,vq18b_3,vq18b_4,vq18b_5,vq18_1,vq18_1a_1,vq18_1a_2,vq18_1a_3,vq18_1a_4,vq18_1a_5,vq18_1a_6,vq19,vq19a,vq19_1,vq19_1a_1,vq19_1a_2,vq19_1a_3,vq19_1a_4,vq19_1a_5,vq19_1a_6,vq20,vq21,vq31,vb1,vb2,vb3,vb4,vb5,vb6,vb8,q1_year,weight
1,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,3,,1,,,,,,,0,,6,7,4,6,1,7,1,1,,0.940791
1,3,3,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,99,,,,,,11,1,,,,,,,,,,6,10,3,13,4,2,2,1,,0.766742
1,1,0,1,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,99,,,,,,11,2,,,,,,,,,,6,8,2,8,1,6,1,1,,0.940791
1,1,1,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,,,,,2,2,,,,,,12,,1,,,,,,,0,,6,8,4,2,2,9,1,1,,0.940791
1,1,0,0,0,1,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,4,,2,2,3,,,,,12,,1,,,,,,,0,,6,9,5,11,2,8,2,2,,0.629917
1,0,0,0,0,0,0,12,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,,,,,,,,,,12,,1,,,,,,,0,,2,7,3,6,2,5,3,2,,0.674957
1,19,19,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,,,2,1,2,3,4,5,6,11,1,,,,,,,,,,6,9,4,11,2,2,3,2,,0.63137
1,2,2,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,4,,,2,1,2,3,4,5,6,12,,1,,,,,,,0,,1,7,6,1,1,9,1,2,,0.674754
1,0,0,0,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,11,2,,,,,,,,,,6,11,1,11,2,4,3,2,,0.862185
1,0,0,0,0,0,0,12,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,,,,,,,,11,2,,,,,,,,,,6,7,2,6,2,6,4,1,,0.938378
1,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1,,1,,,,,,,0,,2,10,4,13,2,5,1,1,,0.768278
1,0,0,0,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,12,,1,,,,,,,0,,6,5,5,9,1,6,4,1,,1.678811
1,1,0,0,1,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2,1,3,6,,,,12,,2,3,5,6,7,8,,0,,6,8,6,13,1,8,1,2,,0.674754
1,0,0,0,0,0,0,12,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,,,,,,,,11,2,,,,,,,,,,6,8,4,4,2,7,1,1,,0.940791
1,3,0,0,2,0,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,99,,,,,,13,,1,,,,,,,0,,6,9,3,7,2,7,1,1,,0.788282
1,2,2,0,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,99,,,,,,12,,1,,,,,,,0,,6,8,6,11,2,3,2,2,,0.673404
1,6,6,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,6,,1,99,,,,,,3,,1,,,,,,,0,,6,11,3,6,2,7,2,1,,0.781577
1,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,99,,,,,,12,,1,,,,,,,0,,6,6,4,5,2,9,3,2,,0.846415
1,3,3,0,0,0,0,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,1,99,,,,,,11,1,,,,,,,,,,6,10,5,13,1,4,4,1,,0.766308
1,2,0,2,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,99,,,,,,11,2,,,,,,,,,,6,11,3,13,2,4,3,1,,0.78338
1,0,0,0,0,0,0,12,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,,,,,,,,3,,1,,,,,,,0,,6,6,5,5,2,10,3,1,,1.216514
1,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,12,,1,,,,,,,0,,6,3,5,12,1,2,3,2,,1.769773
1,8,8,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,2,5,,,,,,12,,1,,,,,,,0,,6,11,1,13,2,4,2,2,,0.860201
1,0,0,0,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,11,1,,,,,,,,,,6,7,6,2,2,10,1,1,,0.940791
1,1,0,1,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,1,99,,,,,,9,,1,,,,,,,0,,6,8,3,13,4,5,1,2,,0.674754
1,2,1,1,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,2,1,2,3,4,5,6,12,,1,,,,,,,0,,6,6,5,4,2,6,3,2,,0.846415
1,1,1,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,5,,2,5,6,,,,,12,,1,,,,,,,0,,6,6,4,4,2,7,4,1,,1.213027
1,3,2,1,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,4,,,,2,2,3,4,6,,,12,,2,5,6,,,,,0,,2,8,6,2,2,10,1,1,,0.940791
1,5,1,2,1,1,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2,2,6,,,,,11,1,,,,,,,,,,6,8,5,6,2,7,4,2,,0.673023
1,0,0,0,0,0,0,12,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,,,,,,,,11,2,,,,,,,,,,6,9,3,6,2,4,3,2,,0.63137
1,5,3,0,2,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,5,,,1,99,,,,,,11,1,,,,,,,,,,6,5,4,5,1,6,1,2,,1.160495
1,2,0,2,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,99,,,,,,3,,2,1,2,3,4,5,7,0,,6,7,5,11,2,9,1,2,,0.674754
1,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,12,,2,4,5,6,7,8,,0,,1,4,5,4,1,6,4,1,,1.509034
1,0,0,0,0,0,0,12,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,6,,,,,,,,,,,7,,2,4,5,8,,,,0,,6,6,5,5,1,6,1,2,,0.84616
1,1,0,1,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,5,6,,1,99,,,,,,11,1,,,,,,,,,,6,9,2,9,2,5,3,2,,0.63137
1,0,0,0,0,0,0,12,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,,,,,,,,13,,2,3,5,6,7,8,,0,,6,8,4,5,3,6,1,2,,0.674754
1,1,1,0,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,1,99,,,,,,11,1,,,,,,,,,,6,8,2,11,2,1,1,2,,0.674754
1,5,5,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,2,1,2,3,4,5,6,11,1,,,,,,,,,,6,5,3,11,2,5,1,2,,1.160495
1,20,15,4,1,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,,,2,2,5,6,,,,12,,2,1,6,7,8,,,0,,2,6,5,3,2,7,18,2,,0.829874
1,1,1,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,2,2,,,,,,11,1,,,,,,,,,,6,4,6,5,2,7,4,2,,1.265391
1,5,0,5,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,,,1,99,,,,,,11,2,,,,,,,,,,6,7,4,4,2,8,1,1,,0.940791
1,1,0,1,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,,,1,99,,,,,,12,,2,2,4,5,6,7,8,0,,2,6,6,5,2,7,4,2,,0.843989
1,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,13,,2,5,6,,,,,0,,6,8,3,11,3,6,2,2,,0.673404
1,0,0,0,0,0,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,13,,1,,,,,,,0,,1,9,3,13,4,5,2,2,,0.629917
1,2,1,1,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,2,4,,,,,,12,,2,3,4,5,8,,,0,,6,5,5,5,1,7,1,2,,1.160495
1,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,3,,1,,,,,,,0,,6,9,2,10,2,5,1,2,,0.63118
1,0,0,0,0,0,0,12,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,,,,,,,,11,2,,,,,,,,,,6,4,3,9,1,5,2,1,,1.509889
1,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,11,1,,,,,,,,,,6,11,5,13,2,8,2,2,,0.860201
1,1,0,0,0,1,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,5,,,,1,99,,,,,,11,1,,,,,,,,,,6,7,6,3,2,10,2,1,,0.938909
1,0,0,0,0,0,0,12,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,,,,,,,,12,,2,3,6,7,8,,,0,,6,6,6,1,2,9,4,2,,0.843989
1,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,11,2,,,,,,,,,,6,10,2,11,2,6,4,2,,0.693492
1,1,0,0,0,0,1,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,,,2,3,4,5,6,,,3,,1,,,,,,,0,,6,7,5,1,2,8,1,2,,0.674754
1,12,12,0,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,1,99,,,,,,11,1,,,,,,,,,,6,9,5,6,2,9,4,2,,0.629561
1,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,12,,1,,,,,,,0,,6,9,2,11,2,5,1,2,,0.63118
1,1,1,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,1,99,,,,,,12,,2,1,2,3,5,,,0,,6,11,3,13,2,5,1,2,,0.861925
1,1,1,0,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,4,,1,99,,,,,,11,1,,,,,,,,,,6,11,1,11,2,2,1,2,,0.861925
1,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1,,1,,,,,,,0,,6,11,2,13,2,2,3,1,,0.78338
1,1,1,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,,,,1,99,,,,,,11,1,,,,,,,,,,6,8,3,11,4,4,3,2,,0.674957
1,0,0,0,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,12,,1,,,,,,,0,,1,9,2,7,2,3,4,1,,0.78626
1,0,0,0,0,0,0,12,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,,,,,,,,11,1,,,,,,,,,,6,9,3,6,2,5,4,1,,0.78626
1,0,0,0,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,12,,2,2,5,6,7,,,0,,6,7,5,6,2,7,2,1,,0.938909
1,1,1,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,,,2,1,5,6,,,,9,,1,,,,,,,0,,6,6,5,5,1,6,2,2,,0.844467
1,1,1,0,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,4,,2,1,2,3,4,5,6,12,,1,,,,,,,0,,2,11,1,11,2,4,2,2,,0.860201
1,2,0,1,1,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,1,99,,,,,,1,,1,,,,,,,0,,6,9,3,10,2,5,1,2,,0.63118
1,15,15,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,5,,,,1,99,,,,,,1,,1,,,,,,,0,,1,5,5,3,1,7,3,1,,1.683636
1,0,0,0,0,0,0,12,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,,,,,,,,11,2,,,,,,,,,,6,8,2,13,2,4,1,1,,0.940791
1,5,4,1,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,99,,,,,,4,,1,,,,,,,0,,6,7,6,2,2,10,1,1,,0.940791
1,1,0,0,1,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,4,5,2,1,6,,,,,11,1,,,,,,,,,,6,9,2,8,2,2,4,2,,0.629561
1,5,3,1,0,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,2,2,3,4,5,6,,12,,2,1,2,5,6,7,8,0,,6,4,6,3,1,7,1,2,,1.268645
1,0,0,0,0,0,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,,,,,,,,,,,,12,,1,,,,,,,0,,6,7,5,5,1,8,1,2,,0.674754
1,1,0,0,0,1,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2,5,6,,,,,12,,1,,,,,,,0,,6,11,5,13,2,9,2,1,,0.781577
1,0,0,0,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,12,,1,,,,,,,0,,6,9,5,2,2,7,2,2,,0.629917
1,0,0,0,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,11,1,,,,,,,,,,6,11,2,11,2,2,1,2,,0.861925
1,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,12,,1,,,,,,,0,,6,3,5,14,1,2,2,2,,1.7657
1,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,11,2,,,,,,,,,,6,7,3,10,1,7,3,2,,0.674957
1,15,14,1,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,99,,,,,,12,,2,2,3,5,6,7,8,0,,6,8,4,8,2,6,3,1,,0.941075
1,0,0,0,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,7,,1,,,,,,,0,,6,6,5,12,1,1,1,2,,0.84616
1,6,4,1,1,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,,,,2,1,4,5,6,,,12,,2,3,5,,,,,0,,6,5,5,5,2,6,2,2,,1.158174
1,0,0,0,0,0,0,12,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,4,5,,,,,,,,3,,2,5,6,7,8,,,0,,6,6,3,6,2,5,1,2,,0.84616
1,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,11,1,,,,,,,,,,6,7,5,5,2,5,3,2,,0.674957
1,6,4,2,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,,,1,99,,,,,,12,,1,,,,,,,0,,6,5,5,5,1,6,4,1,,1.678811
1,1,1,0,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,3,,,,1,99,,,,,,11,2,,,,,,,,,,6,9,3,13,1,2,1,1,,0.788282
1,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,7,,1,,,,,,,0,,6,9,3,13,2,4,2,1,,0.786705
1,3,3,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,99,,,,,,12,,2,6,,,,,,0,,6,11,1,13,2,4,2,1,,0.781577
1,6,0,3,3,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,99,,,,,,12,,1,,,,,,,0,,2,6,5,4,2,7,3,2,,0.846415
1,0,0,0,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,11,2,,,,,,,,,,6,11,1,13,4,3,4,2,,0.859714
1,0,0,0,0,0,0,12,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,,,,,,,,11,2,,,,,,,,,,6,10,3,13,2,7,18,2,,0.681893
1,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,11,2,,,,,,,,,,6,2,2,14,1,1,3,1,,1.995534
1,0,0,0,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,11,1,,,,,,,,,,6,7,4,2,2,9,3,1,,0.941075
1,3,1,2,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2,1,,,,,,12,,1,,,,,,,0,,6,9,4,11,2,7,1,2,,0.63118
1,0,0,0,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,11,2,,,,,,,,,,6,11,2,11,2,4,1,2,,0.861925
1,2,2,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,2,5,,,,,,12,,2,2,6,,,,,0,,6,6,4,4,2,8,1,1,,1.216146
1,0,0,0,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,11,1,,,,,,,,,,6,4,5,5,1,6,1,2,,1.268645
1,0,0,0,0,0,0,12,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,,,,,,,,11,1,,,,,,,,,,6,5,3,11,2,7,1,2,,1.160495
1,10,3,7,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,2,1,4,5,6,,,12,,2,3,5,7,8,,,0,,6,5,5,4,2,8,1,2,,1.160495
