season,vq1,vq1a,vq1b,vq1c,vq1d,vq1e,vq2,vq2a_1,vq2a_2,vq2a_3,vq2a_4,vq2a_5,vq17,vq17_1_1,vq17_1_2,vq17_1_3,vq17_1_4,vq17_1_5,vq17_1_6,vq17_1_7,vq17_1_8,vq17_1_9,vq17_1_10,vq17_1_11,vq17_1_12,vq17_1_13,vq17a1_1,vq17a1_2,vq17a1_3,vq17a2_1,vq17a2_2,vq17a2_3,vq17a2_4,vq17a3_1,vq17a3_2,vq17a3_3,vq17a3_4,vq17a4_1,vq17a4_2,vq17a4_3,vq17a4_4,vq17a5_1,vq17a5_2,vq17a5_3,vq17a6_1,vq17a6_2,vq17a6_3,vq17a6_4,vq17a6_5,vq17a7_1,vq17a7_2,vq17a7_3,vq17a8_1,vq17a8_2,vq17a8_3,vq17a8_4,vq17a8_5,vq17a9_1,vq17a9_2,vq17a9_3,vq17a10_1,vq17a10_2,vq17a11_1,vq17a11_2,vq17a11_3,vq17a11_4,vq17a12_1,vq17a12_2,vq17a13_1,vq17a13_2,vq18,vq18a_1,vq18a_2,vq18a_3,vq18a_4,vq18a_5,vq18b_1,vq18b_2,vq18b_3,vq18b_4,vq18b_5,vq19,vq20,vq21,vq31,vb1,vb2,vb3,vb4,vb5,vb6,vb7,weight
2,0,0,0,0,0,0,12,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,6,6,3,2,1,7,5,1,1.096495
2,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,2,6,3,2,2,7,10,1,1.097102
2,0,0,0,0,0,0,12,1,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,,6,6,3,2,2,7,10,1,1.097102
2,3,1,1,1,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,6,0,,1,6,4,2,2,7,3,2,0.837011
2,1,0,1,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,3,0,,6,6,4,2,2,7,10,1,1.097102
2,1,1,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,3,0,,6,6,4,2,2,7,11,1,1.095247
2,0,0,0,0,0,0,12,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,6,6,4,2,2,7,4,1,1.099
2,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,6,6,5,2,2,7,1,1,1.10074
2,3,2,0,0,1,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,10,0,,6,6,5,2,2,7,1,1,1.10074
2,1,1,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,5,,,12,0,,1,6,6,2,1,7,2,2,0.830468
2,6,2,3,1,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,6,,,,,,,,2,0,,6,6,6,2,2,7,5,1,1.096495
2,2,2,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,11,0,,6,7,3,2,2,7,1,2,0.667812
2,2,2,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,4,0,,6,7,4,2,2,7,10,1,1.082583
2,2,0,0,2,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,11,0,,6,7,4,2,2,7,6,2,0.664823
2,13,13,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,3,0,,6,7,5,2,2,7,3,1,1.087907
2,3,3,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,3,0,,6,7,6,2,2,7,3,1,1.087907
2,1,0,0,1,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,5,,,,12,0,,1,7,6,2,2,7,18,1,1.086285
2,1,1,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,9,0,,1,8,4,2,2,7,1,2,0.667812
2,1,0,0,1,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,5,,,2,0,,1,8,4,2,2,7,4,2,0.666756
2,5,5,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,10,0,,1,8,4,2,2,7,2,1,1.079403
2,1,1,0,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,1,0,,6,8,5,2,2,7,2,1,1.079403
2,4,4,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,4,5,1,0,,1,9,2,2,2,7,1,1,0.817542
2,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,2,10,2,2,2,7,6,1,0.807444
2,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,,1,10,3,2,3,7,8,1,0.815018
2,2,0,1,1,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,11,0,,6,11,1,2,2,7,7,1,0.868648
2,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,6,11,5,2,2,7,7,2,0.939794
2,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,6,5,1,2,2,8,6,2,1.074321
2,4,4,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,11,0,,6,5,3,2,2,8,3,1,1.515004
2,1,1,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,4,5,6,12,0,,1,5,4,2,2,8,1,1,1.512588
2,1,0,0,1,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,6,,,,,,,,10,0,,6,5,5,2,1,8,1,2,1.079151
2,1,1,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,11,0,,6,5,5,2,2,8,1,1,1.512588
2,4,2,1,0,1,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,9,0,,6,5,6,2,1,8,1,1,1.512588
2,0,0,0,0,0,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,,6,5,6,2,1,8,3,1,1.515004
2,1,0,1,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,,,3,0,,6,5,6,2,1,8,2,1,1.503161
2,1,0,0,0,1,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,,,,,,,,,12,0,,2,5,6,2,1,8,2,2,1.072425
2,1,0,0,1,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,,,9,0,,6,5,6,2,2,8,2,1,1.503161
2,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,6,6,3,2,2,8,1,1,1.10074
2,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,2,6,5,2,1,8,5,1,1.096495
2,2,2,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,,,12,0,,1,6,5,2,2,8,1,1,1.10074
2,0,0,0,0,0,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,,1,6,5,2,2,8,1,1,1.10074
2,1,1,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,1,0,,6,6,5,2,2,8,3,2,0.837011
2,1,1,0,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,,,11,0,,6,6,5,2,2,8,5,1,1.096495
2,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,6,6,5,2,2,8,2,1,1.09388
2,3,3,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,5,,,10,0,,1,6,5,2,2,8,2,1,1.09388
2,0,0,0,0,0,0,12,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,6,6,6,2,2,8,1,1,1.10074
2,2,0,1,1,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,6,,,,11,0,,6,6,6,2,2,8,5,1,1.096495
2,4,1,2,0,0,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,11,0,,6,6,6,2,2,8,2,2,0.830468
2,12,12,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,4,6,12,0,,1,7,3,2,1,8,6,2,0.664823
2,1,1,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,11,0,,6,7,4,2,1,8,1,1,1.086172
2,3,3,0,0,0,0,,,,,,,3,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,2,4,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,5,,9,0,,6,7,4,2,2,8,1,1,1.086172
2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,6,7,4,2,2,8,2,1,1.079403
2,1,0,1,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,3,0,,6,7,5,2,2,8,4,1,1.084455
2,2,0,0,0,0,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,6,0,,6,7,5,2,2,8,2,1,1.079403
2,1,1,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,3,0,,6,7,5,2,2,8,6,1,1.081311
2,1,1,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,11,0,,6,7,6,2,2,8,1,1,1.086172
2,1,1,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,3,0,,6,7,6,2,2,8,1,1,1.086172
2,1,1,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,,,,,9,0,,2,7,6,2,2,8,14,2,0.664253
2,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,,1,8,3,2,2,8,1,1,1.086172
2,2,1,1,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,12,0,,1,8,4,2,2,8,1,1,1.086172
2,1,0,0,1,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,12,0,,1,8,4,2,2,8,1,1,1.086172
2,2,0,2,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,,,12,0,,1,8,4,2,4,8,2,2,0.66365
2,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,,1,8,5,2,2,8,2,2,0.66365
2,8,7,0,1,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,12,0,,1,8,5,2,2,8,2,2,0.66365
2,3,1,2,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,12,0,,1,8,6,2,2,8,5,1,1.081984
2,1,1,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,9,0,,6,9,3,2,1,8,1,1,0.817542
2,0,0,0,0,0,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,,6,9,5,2,2,8,2,1,0.812446
2,0,0,0,0,0,0,12,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,,6,10,1,2,3,8,12,1,0.809976
2,1,1,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,,,12,0,,1,10,3,2,2,8,13,1,0.809408
2,1,1,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,,,3,0,,6,10,5,2,2,8,1,2,0.632122
2,1,1,0,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,3,0,,6,4,5,2,1,9,4,1,1.422741
2,3,1,2,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,6,,12,0,,1,5,3,2,2,9,1,1,1.512588
2,0,0,0,0,0,0,12,1,2,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,,1,5,5,2,2,9,20,1,1.507442
2,1,0,1,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,3,0,,6,5,5,2,2,9,2,1,1.503161
2,1,0,0,1,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,8,0,,6,6,4,2,2,9,19,2,0.835122
2,6,6,0,0,0,0,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,11,0,,6,6,5,2,2,9,1,2,0.835677
2,1,0,1,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,11,0,,6,6,5,2,2,9,1,2,0.835677
2,0,0,0,0,0,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,,6,6,5,2,2,9,7,1,1.101392
2,4,4,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,11,0,,6,6,5,2,2,9,11,2,0.831506
2,2,0,2,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,5,,,,3,0,,6,6,5,2,2,9,19,1,1.10001
2,0,0,0,0,0,0,12,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,6,6,5,2,2,9,19,1,1.10001
2,4,3,0,1,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,,,2,0,,6,6,5,2,2,9,4,1,1.099
2,3,2,1,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,2,0,,6,6,5,2,2,9,5,1,1.096495
2,3,3,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,4,5,9,0,,1,6,5,2,2,9,2,2,0.830468
2,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,6,6,5,2,2,9,2,2,0.830468
2,1,0,0,1,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,0,,6,6,6,2,2,9,8,2,0.839739
2,0,0,0,0,0,0,12,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,,1,7,4,2,1,9,2,2,0.66365
2,2,2,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,,,12,0,,1,7,5,2,2,9,1,1,1.086172
2,1,0,1,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,3,0,,6,7,5,2,2,9,2,1,1.079403
2,3,0,1,2,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,11,0,,6,7,5,2,2,9,2,2,0.66365
2,2,0,2,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,6,0,,1,7,6,2,2,9,1,1,1.086172
2,1,0,0,0,0,1,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,6,0,,1,7,6,2,2,9,2,1,1.079403
2,3,2,1,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,0,,1,7,6,2,2,9,2,2,0.66365
2,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,,6,7,6,2,2,9,2,2,0.66365
2,2,2,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,11,0,,6,8,3,2,2,9,1,1,1.086172
2,1,0,0,1,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,12,0,,1,8,3,2,2,9,1,1,1.086172
2,2,0,0,2,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,0,,6,8,3,2,2,9,4,2,0.666756
2,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,6,8,3,2,2,9,6,1,1.081311
2,2,1,1,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,10,0,,1,8,4,2,2,9,3,1,1.087907
2,1,1,0,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,,,,7,0,,6,8,5,2,1,9,1,2,0.667812
2,2,2,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2,0,,1,8,6,2,2,9,7,1,1.086816
2,2,0,2,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,0,,6,8,6,2,2,9,4,1,1.084455
2,1,0,1,0,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,11,0,,6,8,6,2,2,9,5,2,0.665237
2,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,,6,8,6,2,2,9,2,1,1.079403
2,0,0,0,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,,6,8,6,2,2,9,2,2,0.66365
2,3,0,2,0,0,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,12,0,,1,8,6,2,2,9,6,1,1.081311
2,4,4,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,4,,,,1,0,,1,9,3,2,2,9,1,1,0.817542
2,1,0,0,1,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,,,,,,,,,12,0,,1,9,3,2,2,9,1,1,0.817542
2,6,6,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,4,5,6,12,0,,1,9,3,2,2,9,1,2,0.617187
2,8,8,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,11,0,,6,9,3,2,2,9,10,1,0.81484
2,3,3,0,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,3,0,,2,9,3,2,2,9,11,1,0.813462
2,1,0,1,0,0,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,,,12,0,,1,9,3,2,2,9,2,1,0.812446
2,4,1,2,1,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,12,0,,1,9,4,2,2,9,6,1,0.813882
